temperature;year;month;country
3.52527;1985;10;Finland
-5.0236;1985;11;Finland
-13.753;1985;12;Finland
-14.709;1986;1;Finland
-13.995;1986;2;Finland
-2.5944;1986;3;Finland
-0.3393;1986;4;Finland
7.70148;1986;5;Finland
15.2479;1986;6;Finland
15.2979;1986;7;Finland
11.2932;1986;8;Finland
5.15247;1986;9;Finland
3.36478;1986;10;Finland
-0.1789;1986;11;Finland
-14.194;1986;12;Finland
-20.309;1987;1;Finland
-12.099;1987;2;Finland
-8.5505;1987;3;Finland
-0.4649;1987;4;Finland
6.25085;1987;5;Finland
11.8223;1987;6;Finland
13.632;1987;7;Finland
10.6848;1987;8;Finland
7.35001;1987;9;Finland
5.54329;1987;10;Finland
-5.6865;1987;11;Finland
-11.388;1987;12;Finland
-9.0508;1988;1;Finland
-9.4811;1988;2;Finland
-5.7902;1988;3;Finland
-1.4488;1988;4;Finland
7.94387;1988;5;Finland
14.6566;1988;6;Finland
18.0925;1988;7;Finland
13.1016;1988;8;Finland
9.28382;1988;9;Finland
2.27533;1988;10;Finland
-7.7962;1988;11;Finland
-11.467;1988;12;Finland
-5.6593;1989;1;Finland
-4.88;1989;2;Finland
-1.1619;1989;3;Finland
2.93833;1989;4;Finland
8.6907;1989;5;Finland
14.6809;1989;6;Finland
15.4177;1989;7;Finland
13.3904;1989;8;Finland
9.22915;1989;9;Finland
1.87001;1989;10;Finland
-2.5416;1989;11;Finland
-9.5404;1989;12;Finland
-11.616;1990;1;Finland
-1.541;1990;2;Finland
-2.9657;1990;3;Finland
2.7292;1990;4;Finland
6.86768;1990;5;Finland
12.3931;1990;6;Finland
14.7381;1990;7;Finland
13.9802;1990;8;Finland
6.91851;1990;9;Finland
2.45637;1990;10;Finland
-6.2242;1990;11;Finland
-4.3086;1990;12;Finland
-8.9233;1991;1;Finland
-12.204;1991;2;Finland
-5.8872;1991;3;Finland
1.02869;1991;4;Finland
5.11529;1991;5;Finland
11.4885;1991;6;Finland
15.3284;1991;7;Finland
14.4469;1991;8;Finland
6.84703;1991;9;Finland
3.1363;1991;10;Finland
-0.762;1991;11;Finland
-5.4104;1991;12;Finland
-6.3853;1992;1;Finland
-5.5002;1992;2;Finland
-2.0755;1992;3;Finland
-2.107;1992;4;Finland
8.68396;1992;5;Finland
14.1224;1992;6;Finland
13.7122;1992;7;Finland
11.8881;1992;8;Finland
10.0292;1992;9;Finland
-3.357;1992;10;Finland
-6.6328;1992;11;Finland
-2.744;1992;12;Finland
-6.7874;1993;1;Finland
-6.9593;1993;2;Finland
-4.1963;1993;3;Finland
-0.2348;1993;4;Finland
8.83634;1993;5;Finland
9.71886;1993;6;Finland
14.8856;1993;7;Finland
12.2844;1993;8;Finland
4.41514;1993;9;Finland
-0.3142;1993;10;Finland
-5.4606;1993;11;Finland
-8.1337;1993;12;Finland
-11.686;1994;1;Finland
-15.042;1994;2;Finland
-5.6647;1994;3;Finland
2.64055;1994;4;Finland
5.42997;1994;5;Finland
11.7812;1994;6;Finland
16.6164;1994;7;Finland
13.7221;1994;8;Finland
7.92195;1994;9;Finland
1.73096;1994;10;Finland
-4.6867;1994;11;Finland
-4.0477;1994;12;Finland
-7.1193;1995;1;Finland
-5.3233;1995;2;Finland
-2.346;1995;3;Finland
0.14403;1995;4;Finland
6.12882;1995;5;Finland
14.6854;1995;6;Finland
13.7413;1995;7;Finland
13.3252;1995;8;Finland
8.11624;1995;9;Finland
3.7392;1995;10;Finland
-7.1903;1995;11;Finland
-12.589;1995;12;Finland
-8.0244;1996;1;Finland
-13.555;1996;2;Finland
-5.5147;1996;3;Finland
-0.2496;1996;4;Finland
5.15845;1996;5;Finland
11.6522;1996;6;Finland
13.4012;1996;7;Finland
15.6175;1996;8;Finland
6.97917;1996;9;Finland
3.78729;1996;10;Finland
-1.5655;1996;11;Finland
-9.9508;1996;12;Finland
-9.9179;1997;1;Finland
-8.692;1997;2;Finland
-4.3702;1997;3;Finland
-2.2271;1997;4;Finland
5.23022;1997;5;Finland
13.9112;1997;6;Finland
17.019;1997;7;Finland
15.569;1997;8;Finland
8.93944;1997;9;Finland
0.45928;1997;10;Finland
-4.4636;1997;11;Finland
-7.5417;1997;12;Finland
-7.8654;1998;1;Finland
-13.33;1998;2;Finland
-8.2281;1998;3;Finland
-1.4047;1998;4;Finland
6.38757;1998;5;Finland
11.8585;1998;6;Finland
15.4439;1998;7;Finland
12.0705;1998;8;Finland
8.48878;1998;9;Finland
2.80633;1998;10;Finland
-6.7298;1998;11;Finland
-8.0155;1998;12;Finland
-13.093;1999;1;Finland
-11.448;1999;2;Finland
-4.6227;1999;3;Finland
2.36039;1999;4;Finland
4.86701;1999;5;Finland
15.7451;1999;6;Finland
15.8813;1999;7;Finland
12.0436;1999;8;Finland
9.94473;1999;9;Finland
3.90401;1999;10;Finland
-1.4713;1999;11;Finland
-9.0227;1999;12;Finland
-8.2299;2000;1;Finland
-7.4407;2000;2;Finland
-4.4955;2000;3;Finland
1.87995;2000;4;Finland
7.84306;2000;5;Finland
12.4602;2000;6;Finland
15.7233;2000;7;Finland
13.2113;2000;8;Finland
7.95366;2000;9;Finland
5.93443;2000;10;Finland
-0.0296;2000;11;Finland
-5.4513;2000;12;Finland
-5.6913;2001;1;Finland
-12.286;2001;2;Finland
-8.9481;2001;3;Finland
1.70343;2001;4;Finland
6.10217;2001;5;Finland
13.4615;2001;6;Finland
16.9524;2001;7;Finland
13.5328;2001;8;Finland
9.75049;2001;9;Finland
3.36203;2001;10;Finland
-4.7212;2001;11;Finland
-11.476;2001;12;Finland
-10.016;2002;1;Finland
-6.1111;2002;2;Finland
-4.5502;2002;3;Finland
2.76123;2002;4;Finland
8.87827;2002;5;Finland
14.4581;2002;6;Finland
17.0774;2002;7;Finland
15.5992;2002;8;Finland
7.70151;2002;9;Finland
-1.4881;2002;10;Finland
-7.9842;2002;11;Finland
-13.117;2002;12;Finland
-16.411;2003;1;Finland
-7.6352;2003;2;Finland
-2.8585;2003;3;Finland
-0.2451;2003;4;Finland
8.12298;2003;5;Finland
11.2595;2003;6;Finland
18.8181;2003;7;Finland
13.7828;2003;8;Finland
8.8197;2003;9;Finland
1.64184;2003;10;Finland
-1.5689;2003;11;Finland
-6.8323;2003;12;Finland
-10.612;2004;1;Finland
-9.7556;2004;2;Finland
-4.2667;2004;3;Finland
1.70681;2004;4;Finland
7.23735;2004;5;Finland
11.5083;2004;6;Finland
16.0333;2004;7;Finland
14.1203;2004;8;Finland
9.68939;2004;9;Finland
2.3926;2004;10;Finland
-4.4628;2004;11;Finland
-5.0162;2004;12;Finland
-5.7935;2005;1;Finland
-8.8873;2005;2;Finland
-8.8322;2005;3;Finland
1.68099;2005;4;Finland
6.71454;2005;5;Finland
13.2062;2005;6;Finland
17.1899;2005;7;Finland
14.7844;2005;8;Finland
9.61851;2005;9;Finland
4.39253;2005;10;Finland
0.81702;2005;11;Finland
-7.9869;2005;12;Finland
-8.5453;2006;1;Finland
-12.738;2006;2;Finland
-10.182;2006;3;Finland
2.17063;2006;4;Finland
8.07036;2006;5;Finland
14.0874;2006;6;Finland
15.8844;2006;7;Finland
16.0539;2006;8;Finland
9.87661;2006;9;Finland
2.31061;2006;10;Finland
-2.8899;2006;11;Finland
-1.6477;2006;12;Finland
-8.9344;2007;1;Finland
-15.579;2007;2;Finland
-0.5443;2007;3;Finland
1.71265;2007;4;Finland
7.37512;2007;5;Finland
12.9696;2007;6;Finland
15.1214;2007;7;Finland
14.9298;2007;8;Finland
7.91034;2007;9;Finland
4.6662;2007;10;Finland
-3.5241;2007;11;Finland
-1.9003;2007;12;Finland
-5.6749;2008;1;Finland
-5.4401;2008;2;Finland
-5.3723;2008;3;Finland
1.24024;2008;4;Finland
6.62258;2008;5;Finland
11.8389;2008;6;Finland
14.4189;2008;7;Finland
11.9675;2008;8;Finland
7.00831;2008;9;Finland
4.04224;2008;10;Finland
-2.2046;2008;11;Finland
-3.0797;2008;12;Finland
-8.871;2009;1;Finland
-10.143;2009;2;Finland
-4.9973;2009;3;Finland
0.46686;2009;4;Finland
9.02093;2009;5;Finland
12.055;2009;6;Finland
14.8377;2009;7;Finland
14.5264;2009;8;Finland
10.1641;2009;9;Finland
-0.0942;2009;10;Finland
-0.5614;2009;11;Finland
-9.6505;2009;12;Finland
-15.161;2010;1;Finland
-13.905;2010;2;Finland
-7.1418;2010;3;Finland
2.11784;2010;4;Finland
9.5041;2010;5;Finland
11.9912;2010;6;Finland
18.0778;2010;7;Finland
13.9037;2010;8;Finland
8.86678;2010;9;Finland
2.93654;2010;10;Finland
-6.882;2010;11;Finland
-13.71;2010;12;Finland
-10.659;2011;1;Finland
-15.656;2011;2;Finland
-4.5645;2011;3;Finland
3.32958;2011;4;Finland
7.81845;2011;5;Finland
14.9712;2011;6;Finland
17.7295;2011;7;Finland
13.9798;2011;8;Finland
10.404;2011;9;Finland
4.54239;2011;10;Finland
0.19336;2011;11;Finland
-1.6035;2011;12;Finland
-10.077;2012;1;Finland
-13.108;2012;2;Finland
-3.3398;2012;3;Finland
-0.033;2012;4;Finland
7.74345;2012;5;Finland
11.6577;2012;6;Finland
15.3767;2012;7;Finland
13.1943;2012;8;Finland
8.89033;2012;9;Finland
2.41814;2012;10;Finland
-1.0292;2012;11;Finland
-12.23;2012;12;Finland
-9.2053;2013;1;Finland
-6.5733;2013;2;Finland
-10.523;2013;3;Finland
0.23657;2013;4;Finland
10.6124;2013;5;Finland
15.5483;2013;6;Finland
15.5339;2013;7;Finland
14.9303;2013;8;Finland
10.1423;2013;9;Finland
3.00814;2013;10;Finland
-1.6914;2013;11;Finland
-3.9378;2013;12;Finland
-11.945;2014;1;Finland
-2.7052;2014;2;Finland
-1.4286;2014;3;Finland
1.77595;2014;4;Finland
7.20407;2014;5;Finland
11.2165;2014;6;Finland
17.9912;2014;7;Finland
14.8299;2014;8;Finland
9.15281;2014;9;Finland
1.58066;2014;10;Finland
-2.6687;2014;11;Finland
-5.6709;2014;12;Finland
-9.5961;2015;1;Finland
-6.8765;2015;2;Finland
-1.0037;2015;3;Finland
2.37329;2015;4;Finland
7.56736;2015;5;Finland
11.5702;2015;6;Finland
12.9445;2015;7;Finland
14.865;2015;8;Finland
10.6605;2015;9;Finland
2.5355;2015;10;Finland
0.10489;2015;11;Finland
-3.7921;2015;12;Finland
